time,open,high,low,close
1766382900,26183.75,26184.5,26182.25,26183
1766382960,26183.5,26183.75,26181.5,26183.25
1766383020,26183.5,26185.25,26183.5,26184.75
1766383080,26183.75,26184.5,26183.25,26183.25
1766383140,26183.25,26184.25,26182.5,26182.75
1766383200,26182.5,26184.75,26182.25,26184.25
1766383260,26185,26188.5,26185,26188.5
1766383320,26188.75,26190.5,26188.25,26189.5
1766383380,26190,26190,26187.75,26188.5
1766383440,26189.25,26192.5,26189.25,26192.5
1766383500,26192.5,26196,26191.25,26193.5
1766383560,26193.25,26194.25,26192.5,26192.5
1766383620,26193,26193,26190.5,26192.5
1766383680,26191.75,26192.5,26191.25,26192.25
1766383740,26192,26193,26191,26193
1766383800,26192,26192.25,26188.5,26188.75
1766383860,26189.25,26190.75,26189,26190.75
1766383920,26189.25,26190,26188.5,26190
1766383980,26190,26190.25,26190,26190.25
1766384040,26190,26190,26188.25,26188.25
1766384100,26187.75,26188.5,26187.25,26187.5
1766384160,26187.75,26188.25,26184.75,26187
1766384220,26187,26190.5,26187,26190.25
1766384280,26190.25,26190.25,26187.75,26189
1766384340,26189.75,26190,26187.25,26187.25
1766384400,26188.25,26189,26186.75,26187
1766384460,26188,26190.25,26187.75,26188
1766384520,26187,26187.5,26184.75,26185.25
1766384580,26185,26190,26183.5,26189.5
1766384640,26190,26190.25,26188.5,26188.5
1766384700,26188.5,26189,26187.75,26187.75
1766384760,26188.5,26190.25,26187.75,26190.25
1766384820,26189.5,26189.75,26189.5,26189.5
1766384880,26190.5,26191.25,26190,26191.25
1766384940,26190.75,26192.5,26188.5,26189.75
1766385000,26189.25,26191,26186.25,26186.25
1766385060,26188.25,26192.25,26188.25,26192.25
1766385120,26192.5,26193.75,26192.25,26193.5
1766385180,26194,26196.5,26194,26194
1766385240,26193,26193.25,26190.5,26191.5
1766385300,26191.5,26193,26190.5,26191.25
1766385360,26191,26193.5,26189,26193.25
1766385420,26193.5,26193.5,26192.75,26193.5
1766385480,26193.75,26197.75,26193.75,26197.5
1766385540,26197.5,26197.75,26194,26195.25
1766385600,26194.75,26196.25,26193.75,26196.25
1766385660,26196.5,26198.25,26194,26197.25
1766385720,26197.5,26200,26197,26197.25
1766385780,26196.25,26196.25,26192.5,26195
1766385840,26194,26194.75,26193,26194.75
1766385900,26194.75,26196.5,26194.5,26195
1766385960,26196.5,26198.5,26195.75,26198.5
1766386020,26197,26199.5,26197,26197.75
1766386080,26198.75,26200.75,26198.5,26200
1766386140,26199.5,26200.5,26199,26199.5
1766386200,26198.75,26200.5,26198.25,26199
1766386260,26198.75,26199.75,26198.75,26199.75
1766386320,26200.25,26202,26200,26200.75
1766386380,26201.25,26207.25,26201.25,26206.25
1766386440,26206.5,26207,26202.25,26203
1766386500,26202.25,26202.25,26197.75,26198.5
1766386560,26198.25,26199.25,26198,26199.25
1766386620,26199.75,26200.25,26198,26198.75
1766386680,26198,26198.5,26197.5,26198.5
1766386740,26197.5,26198.25,26196.5,26198.25
1766386800,26198.5,26202.75,26197,26202.75
1766386860,26202.25,26204,26199.75,26204
1766386920,26203,26206,26201.75,26205.25
1766386980,26205,26209.25,26204.75,26208.25
1766387040,26207.5,26209,26206.5,26207.75
1766387100,26207,26209.5,26205.75,26205.75
1766387160,26205.25,26205.25,26201.25,26204.75
1766387220,26205,26205.75,26204.25,26204.5
1766387280,26205.25,26207.5,26203.25,26203.75
1766387340,26204.25,26208,26204,26206.75
1766387400,26205.75,26207.75,26205.5,26206.5
1766387460,26208,26208.5,26206.5,26207.5
1766387520,26207.5,26207.5,26204.25,26206.25
1766387580,26205,26205,26204.25,26204.25
1766387640,26204.5,26208.25,26203.75,26208
1766387700,26208.5,26208.75,26204.5,26206.75
1766387760,26207,26209.5,26205.75,26209.5
1766387820,26209.5,26212.25,26207.25,26210.75
1766387880,26210,26216.5,26210,26214.75
1766387940,26214.75,26219.25,26211,26211.25
1766388000,26210.75,26211.25,26209.5,26209.75
1766388060,26208.75,26211.25,26207.5,26207.75
1766388120,26207.5,26210.5,26207.5,26210
1766388180,26208.5,26209,26204.25,26205.5
1766388240,26204.75,26206.75,26202.75,26203.25
1766388300,26202.75,26208.25,26202.5,26206.5
1766388360,26206.25,26208.25,26206.25,26207.5
1766388420,26208,26208.5,26206.25,26207.5
1766388480,26207.75,26208,26207,26207.75
1766388540,26207,26208.5,26207,26208.5
1766388600,26207.5,26208,26206.5,26207.75
1766388660,26207,26209,26206.75,26208
1766388720,26209,26212.5,26207.25,26211.75
1766388780,26212.25,26213.5,26211.75,26213.5
1766388840,26213.5,26215.25,26212,26212.25
1766388900,26212.5,26212.75,26211.5,26212.25
1766388960,26212.75,26213,26207.75,26207.75
1766389020,26208,26211.25,26207.25,26210.75
1766389080,26210.25,26210.25,26209,26209
1766389140,26208.5,26208.75,26205.25,26208
1766389200,26207,26207.5,26205.5,26207.25
1766389260,26207,26207.5,26205.25,26207
1766389320,26205.5,26210.25,26205.5,26209
1766389380,26209.25,26209.5,26206.75,26207
1766389440,26206.5,26208,26206.25,26208
1766389500,26208,26210,26207.25,26207.5
1766389560,26207.75,26208,26206.75,26208
1766389620,26207.5,26207.5,26206.75,26207.25
1766389680,26208,26208.25,26206.75,26207
1766389740,26207.25,26207.5,26206,26206.5
1766389800,26207.75,26207.75,26207.25,26207.5
1766389860,26207.75,26208.25,26204.25,26204.75
1766389920,26204.5,26205.5,26201.5,26205.25
1766389980,26206.25,26207.75,26205,26207
1766390040,26206.75,26209,26206.75,26208.75
1766390100,26208.5,26210.25,26208,26210.25
1766390160,26210.5,26214.5,26210.5,26211.75
1766390220,26212.75,26216.25,26212.25,26216.25
1766390280,26216.25,26216.25,26212.25,26212.25
1766390340,26211.25,26212,26209.25,26210.5
1766390400,26211.25,26212.5,26204.25,26209
1766390460,26209,26212.25,26207.25,26211
1766390520,26211.5,26211.5,26207.75,26211.5
1766390580,26211.75,26213.75,26209.75,26211.25
1766390640,26211.5,26217.5,26211,26216.5
1766390700,26217.5,26224.5,26216,26220.5
1766390760,26222.25,26224.75,26220.5,26221.25
1766390820,26220,26221,26215,26215.5
1766390880,26215.75,26219.75,26215.75,26219.25
1766390940,26219.75,26220.75,26216.75,26217
1766391000,26216.75,26218.5,26214.25,26215.25
1766391060,26216.25,26222.25,26216.25,26220.75
1766391120,26220.75,26220.75,26207.25,26207.5
1766391180,26207.5,26212.25,26204.5,26210.75
1766391240,26211.5,26212,26209.25,26211.75
1766391300,26211.25,26214,26209.25,26214
1766391360,26214.25,26216.75,26213.5,26214.75
1766391420,26215.5,26218,26213.75,26217.5
1766391480,26218.25,26219.5,26216.25,26217.75
1766391540,26217.5,26217.75,26212.75,26213.75
1766391600,26214.75,26216.25,26213,26213.5
1766391660,26213.25,26219,26213.25,26218.5
1766391720,26219,26220.75,26214.5,26215.5
1766391780,26214.5,26215.25,26213,26215.25
1766391840,26214.75,26215,26211,26212.25
1766391900,26212.75,26213.75,26211.25,26213.5
1766391960,26212.25,26213.25,26212,26212.25
1766392020,26213,26215.25,26213,26214.75
1766392080,26214.75,26216.25,26211,26212
1766392140,26212.75,26214.75,26211.25,26214.75
1766392200,26214.75,26218.5,26213.5,26214.5
1766392260,26213.5,26213.5,26211.75,26213.25
1766392320,26214.25,26215,26210.25,26211.25
1766392380,26211.5,26215,26211,26212.25
1766392440,26213,26213,26209.5,26209.5
1766392500,26209,26209.75,26202.75,26203
1766392560,26203.75,26206,26200.25,26205
1766392620,26204.75,26208,26204.5,26206.75
1766392680,26206.75,26208.5,26206.75,26207.75
1766392740,26208,26208,26204.5,26207.75
1766392800,26207.75,26212.25,26207.75,26211
1766392860,26210.25,26210.5,26208,26210.25
1766392920,26210,26210,26205,26207.75
1766392980,26207.5,26209.25,26206.75,26208.5
1766393040,26206.5,26206.75,26203.75,26204.25
1766393100,26203.75,26207.25,26203.5,26206.75
1766393160,26206.75,26211,26205.25,26205.5
1766393220,26204.75,26206.5,26204.25,26205
1766393280,26205.25,26210.25,26204.5,26208.5
1766393340,26208.25,26208.25,26203.25,26204.25
1766393400,26204.75,26204.75,26194,26197.25
1766393460,26196.5,26197.25,26189.75,26192.5
1766393520,26192.75,26195,26189.25,26195
1766393580,26195,26196,26193,26194.25
1766393640,26195,26197.25,26193.25,26197
1766393700,26196.5,26199.25,26195,26197.75
1766393760,26195.5,26195.75,26192.5,26193.75
1766393820,26193.25,26196.75,26193,26195.25
1766393880,26194,26196,26193.5,26195.75
1766393940,26195.25,26197,26194.75,26196
1766394000,26195.75,26197.5,26191.5,26196
